CustomerKey,Customer City,CustomerCountry,CustomerAlternateKey,FullName,BirthDate,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,EducationLevel,Occupation,HouseOwnerFlag,NumberCarsOwned,DateFirstPurchase
24477,Findon,Australia,AW00024477,Warren Zeng,1966-08-26,Single,Male,60000.00,1,0,Partial College,Skilled Manual,1,1,2021-12-26
24478,Goulburn,Australia,AW00024478,Lindsay Sharma,1972-03-01,Single,Female,60000.00,1,0,Partial College,Skilled Manual,1,1,2021-12-14
24479,Malabar,Australia,AW00024479,Desirée Moreno,1972-01-31,Single,Female,70000.00,5,4,Partial College,Skilled Manual,1,2,2023-01-17
24480,Melton,Australia,AW00024480,Kelli Liu,1964-02-19,Single,Female,90000.00,2,0,Bachelors,Professional,1,1,2021-12-08
24481,Gold Coast,Australia,AW00024481,Dennis Sun,1969-07-13,Married,Male,90000.00,2,0,Bachelors,Management,0,1,2021-12-11
24482,Melton,Australia,AW00024482,Roy Ramos,1969-08-12,Married,Male,100000.00,4,0,Bachelors,Management,1,2,2021-12-18
24483,Coffs Harbour,Australia,AW00024483,Arthur Kapoor,1941-12-14,Single,Male,30000.00,2,0,Partial College,Clerical,0,2,2022-09-16
24484,Cloverdale,Australia,AW00024484,Chad Anand,1966-01-19,Married,Male,60000.00,1,0,Partial College,Skilled Manual,1,1,2021-11-28
24485,Coffs Harbour,Australia,AW00024485,Franklin Ma,1959-03-08,Single,Male,40000.00,2,0,Bachelors,Management,0,1,2021-12-23
24486,Chula Vista,United States,AW00024486,Rafael Zeng,1981-02-18,Married,Male,40000.00,0,0,High School,Skilled Manual,1,1,2022-02-01
24487,Newton,Canada,AW00024487,Samantha Harris,1980-09-07,Single,Female,40000.00,0,0,High School,Skilled Manual,0,2,2022-08-23
24488,Vancouver,Canada,AW00024488,Gavin Gonzales,1980-08-08,Single,Male,40000.00,0,0,High School,Skilled Manual,0,2,2022-12-22
24489,Haney,Canada,AW00024489,Shelby Murphy,1981-12-06,Single,Female,40000.00,0,0,High School,Skilled Manual,1,2,2022-04-13
24490,Bremerton,United States,AW00024490,Dwayne Suarez,1985-10-04,Married,Male,30000.00,0,0,High School,Skilled Manual,1,2,2022-09-18
24491,Sooke,Canada,AW00024491,Kaitlyn Russell,1985-11-02,Single,Female,30000.00,0,0,High School,Skilled Manual,0,2,2020-12-17
24492,Lakewood,United States,AW00024492,Devin Lopez,1984-10-01,Single,Male,30000.00,0,0,High School,Skilled Manual,0,2,2022-03-03
24493,Newton,Canada,AW00024493,Seth Bennett,1984-09-24,Single,Male,30000.00,0,0,High School,Skilled Manual,0,2,2020-12-02
24494,Coffs Harbour,Australia,AW00024494,Rafael Zhou,1942-09-02,Married,Male,30000.00,2,0,Partial College,Clerical,0,2,2022-01-31
24495,Hervey Bay,Australia,AW00024495,Kellie Ortega,1953-08-10,Single,Female,30000.00,2,0,Partial College,Clerical,0,2,2023-01-14
24496,Sooke,Canada,AW00024496,Katelyn Mitchell,1983-10-07,Single,Female,40000.00,0,0,High School,Skilled Manual,0,2,2020-12-04
24497,Port Orchard,United States,AW00024497,Abigail James,1983-09-20,Single,Female,40000.00,0,0,High School,Skilled Manual,0,2,2022-02-04
24498,W. Linn,United States,AW00024498,Angela Washington,1983-10-14,Single,Female,40000.00,0,0,High School,Skilled Manual,0,2,2022-06-10
24499,Spring Valley,United States,AW00024499,Olivia Lewis,1983-06-01,Single,Female,30000.00,0,0,Partial High School,Clerical,0,2,2022-05-21
24500,Puyallup,United States,AW00024500,Seth Johnson,1983-05-13,Married,Male,40000.00,0,0,High School,Skilled Manual,0,2,2022-06-12
24501,Haney,Canada,AW00024501,Victoria Garcia,1984-10-25,Single,Female,30000.00,0,0,Partial High School,Clerical,0,2,2020-12-27
24502,Port Macquarie,Australia,AW00024502,Deb Price,1946-02-09,Married,Male,40000.00,2,0,Bachelors,Management,1,2,2021-12-06
24503,Goulburn,Australia,AW00024503,Laura Ma,1952-05-22,Married,Female,40000.00,2,0,Bachelors,Management,1,2,2021-12-17
24504,Lane Cove,Australia,AW00024504,Eddie Navarro,1947-01-31,Married,Male,40000.00,2,0,Bachelors,Management,0,2,2021-12-12
24505,Perth,Australia,AW00024505,Clifford Gonzalez,1954-12-07,Married,Male,40000.00,2,0,Bachelors,Management,1,2,2021-12-18
24506,South Melbourne,Australia,AW00024506,Jaime Muñoz,1948-08-19,Married,Female,60000.00,2,0,Graduate Degree,Management,1,1,2021-12-10
24507,Edmonds,United States,AW00024507,Madison Garcia,1982-03-07,Single,Female,40000.00,0,0,High School,Skilled Manual,0,2,2022-09-14
24508,Milwaukie,United States,AW00024508,Alex Phillips,1982-03-13,Single,Male,40000.00,0,0,High School,Skilled Manual,0,2,2022-10-16
24509,Spokane,United States,AW00024509,Emma Long,1982-05-09,Single,Female,40000.00,0,0,High School,Skilled Manual,1,2,2022-11-07
24510,Walla Walla,United States,AW00024510,Christian Martinez,1982-01-08,Married,Male,40000.00,0,0,High School,Skilled Manual,0,2,2022-10-03
24511,Woodburn,United States,AW00024511,Logan Hall,1981-10-30,Single,Male,40000.00,0,0,Partial College,Skilled Manual,0,1,2022-08-28
24512,Burlingame,United States,AW00024512,Adrienne Jiménez,1982-02-10,Single,Female,40000.00,0,0,Partial College,Skilled Manual,1,1,2022-07-13
24513,Colma,United States,AW00024513,Alejandro Deng,1981-11-22,Married,Male,40000.00,0,0,Partial College,Skilled Manual,1,1,2022-04-11
24514,Mill Valley,United States,AW00024514,Jesse Phillips,1981-09-14,Married,Male,40000.00,0,0,Partial College,Skilled Manual,1,1,2022-07-18
24515,San Diego,United States,AW00024515,Ian Jones,1981-11-16,Single,Male,40000.00,0,0,Partial College,Skilled Manual,1,1,2022-12-20
24516,Colma,United States,AW00024516,Rachel Moore,1981-05-12,Single,Female,40000.00,0,0,High School,Skilled Manual,1,2,2022-02-08
24517,Daly City,United States,AW00024517,Brandon Harris,1979-12-23,Single,Male,50000.00,0,0,Partial College,Skilled Manual,0,1,2022-12-29
24518,Lakewood,United States,AW00024518,Stephanie Allen,1979-10-18,Single,Female,50000.00,0,0,Partial College,Skilled Manual,0,1,2022-07-07
24519,Redwood City,United States,AW00024519,Carlos King,1985-06-09,Married,Male,50000.00,0,0,Partial College,Skilled Manual,1,1,2022-10-06
24520,Burbank,United States,AW00024520,Joseph Wilson,1978-08-22,Married,Male,60000.00,0,0,Partial College,Skilled Manual,1,1,2022-06-28
24521,Kirkland,United States,AW00024521,Jordyn Wood,1978-03-12,Single,Female,80000.00,0,0,Bachelors,Management,0,1,2022-02-16
24522,Santa Monica,United States,AW00024522,Alex Perez,1979-09-06,Married,Male,80000.00,0,0,Bachelors,Management,0,1,2022-02-04
24523,Colma,United States,AW00024523,Mariah Coleman,1973-10-15,Married,Female,80000.00,0,0,Bachelors,Management,0,1,2022-02-07
24524,Concord,United States,AW00024524,Megan Lewis,1979-05-03,Married,Female,90000.00,4,4,Bachelors,Management,1,1,2022-09-16
24525,Langford,Canada,AW00024525,James Nelson,1973-08-01,Married,Male,90000.00,4,4,Bachelors,Management,1,1,2022-03-11
24526,Lemon Grove,United States,AW00024526,Julian Barnes,1972-11-24,Married,Male,100000.00,2,0,Bachelors,Management,1,2,2022-02-25
24527,Santa Cruz,United States,AW00024527,Gavin Coleman,1973-01-02,Married,Male,110000.00,0,1,Graduate Degree,Management,1,0,2022-02-27
24528,Colma,United States,AW00024528,Katherine Hernandez,1973-05-12,Single,Female,110000.00,0,1,Graduate Degree,Management,0,2,2022-02-04
24529,Berkeley,United States,AW00024529,Jillian Martinez,1973-01-11,Single,Female,130000.00,0,0,Graduate Degree,Management,0,2,2022-02-04
24530,Burien,United States,AW00024530,Franklin She,1972-08-21,Single,Male,160000.00,0,0,Graduate Degree,Management,0,0,2022-05-01
24531,Paderborn,Germany,AW00024531,Andres Xie,1963-09-15,Married,Male,130000.00,2,3,Bachelors,Management,0,4,2022-07-19
24532,Stuttgart,Germany,AW00024532,Phillip Perez,1963-09-22,Married,Male,130000.00,2,3,Bachelors,Management,1,4,2022-11-03
24533,Esher-Molesey,United Kingdom,AW00024533,Blake Long,1969-08-23,Single,Male,130000.00,2,4,Partial College,Professional,0,0,2022-12-30
24534,Maidenhead,United Kingdom,AW00024534,Alisha Luo,1964-01-24,Married,Female,150000.00,1,3,Partial College,Professional,1,2,2022-03-03
24535,Roncq,France,AW00024535,David Shepard,1963-05-21,Married,Female,110000.00,2,4,Partial College,Professional,1,3,2022-07-14
24536,Kassel,Germany,AW00024536,Cynthia Perez,1973-09-12,Married,Female,130000.00,2,4,Partial College,Professional,1,2,2022-06-01
24537,London,United Kingdom,AW00024537,Cynthia Saunders,1962-12-26,Single,Female,150000.00,2,4,High School,Professional,0,3,2022-03-01
24538,Colombes,France,AW00024538,Latasha Diaz,1967-10-18,Single,Female,100000.00,2,3,Partial College,Professional,1,4,2022-11-26
24539,Versailles,France,AW00024539,Colin Zheng,1962-01-15,Single,Male,110000.00,3,4,Partial College,Professional,0,4,2022-04-21
24540,Bury,United Kingdom,AW00024540,Janet Martin,1967-12-13,Married,Female,120000.00,3,4,Partial High School,Professional,1,4,2022-06-09
24541,Warrington,United Kingdom,AW00024541,Janet Sheperdigian,1978-01-16,Married,Male,170000.00,3,3,Partial College,Professional,1,4,2022-12-18
24542,Paris,France,AW00024542,Arturo Liang,1966-08-07,Single,Male,100000.00,2,3,High School,Professional,1,4,2022-12-03
24543,Sèvres,France,AW00024543,Arthur Moreno,1960-12-06,Single,Male,110000.00,3,4,Partial College,Professional,0,4,2022-06-23
24544,Berlin,Germany,AW00024544,Kellie Romero,1961-01-14,Single,Female,110000.00,3,4,Partial College,Professional,0,4,2022-03-08
24545,Warrington,United Kingdom,AW00024545,Douglas Raman,1960-12-03,Single,Male,170000.00,3,3,High School,Professional,0,4,2022-09-26
24546,Runcorn,United Kingdom,AW00024546,Adam Hughes,1970-10-05,Married,Male,80000.00,4,2,Partial College,Professional,0,1,2022-04-15
24547,Braunschweig,Germany,AW00024547,Dana Gomez,1950-02-20,Single,Female,90000.00,5,0,Partial College,Professional,1,2,2022-06-24
24548,Paderborn,Germany,AW00024548,Crystal Liu,1949-08-24,Married,Female,110000.00,3,4,Bachelors,Management,1,4,2022-05-19
24549,Berkshire,United Kingdom,AW00024549,Darryl Li,1955-12-21,Single,Male,130000.00,3,4,Bachelors,Management,0,3,2022-04-25
24550,London,United Kingdom,AW00024550,Randy Ma,1950-04-21,Married,Male,130000.00,3,4,Bachelors,Management,0,4,2022-02-04
24551,Bobigny,France,AW00024551,Molly Malhotra,1951-03-19,Married,Female,60000.00,3,1,Partial High School,Skilled Manual,1,3,2022-02-25
24552,Pantin,France,AW00024552,Ross Carlson,1951-03-24,Married,Male,70000.00,5,1,High School,Professional,0,2,2022-12-03
24553,Hof,Germany,AW00024553,Michele Ashe,1951-01-12,Married,Female,90000.00,5,0,Partial College,Professional,1,2,2022-12-23
24554,London,United Kingdom,AW00024554,Deanna Fernandez,1950-11-24,Married,Female,130000.00,4,4,Bachelors,Management,1,4,2022-08-12
24555,Oxford,United Kingdom,AW00024555,Lacey Chande,1950-08-16,Married,Female,130000.00,4,4,Partial College,Professional,1,4,2022-08-11
24556,Paris La Defense,France,AW00024556,Claudia Yang,1952-05-25,Single,Female,90000.00,5,0,Partial College,Professional,1,2,2022-06-23
24557,Wokingham,United Kingdom,AW00024557,Franklin Lin,1957-03-09,Single,Male,170000.00,4,4,Bachelors,Management,0,4,2022-05-29
24558,Billericay,United Kingdom,AW00024558,Savannah Brooks,1959-08-03,Married,Female,90000.00,3,1,High School,Professional,1,2,2022-04-28
24559,Cergy,France,AW00024559,Adrienne Suarez,1958-12-03,Married,Female,80000.00,4,2,Partial College,Professional,1,2,2022-09-30
24560,Metz,France,AW00024560,Veronica Fernandez,1959-11-29,Married,Female,100000.00,3,4,High School,Professional,1,2,2022-12-20
24561,Saarbrücken,Germany,AW00024561,Megan Sherman,1960-06-08,Single,Male,100000.00,3,4,High School,Professional,0,3,2022-02-07
24562,Hamburg,Germany,AW00024562,Ricky Rubio,1960-04-10,Single,Male,110000.00,3,4,Partial College,Professional,1,4,2022-10-03
24563,Kassel,Germany,AW00024563,Adriana Rodriguez,1959-10-02,Married,Female,130000.00,3,4,Partial College,Professional,1,4,2022-07-26
24564,Dresden,Germany,AW00024564,Johnny Andersen,1964-05-23,Single,Male,110000.00,3,5,Bachelors,Management,0,0,2022-10-02
24565,Salzgitter,Germany,AW00024565,Theodore Navarro,1963-06-04,Single,Male,110000.00,4,5,Partial College,Professional,0,2,2022-07-16
24566,York,United Kingdom,AW00024566,Kara Nara,1963-02-18,Single,Female,170000.00,4,5,Partial College,Professional,0,4,2022-11-21
24567,Paris,France,AW00024567,Alison Deng,1956-11-04,Married,Female,80000.00,4,1,High School,Professional,1,3,2022-03-20
24568,Gateshead,United Kingdom,AW00024568,Jose Mitchell,1956-07-13,Single,Male,130000.00,4,5,High School,Professional,0,3,2022-07-10
24569,Oxford,United Kingdom,AW00024569,Bob Gonzalez,1962-02-08,Married,Male,130000.00,4,5,High School,Professional,1,3,2022-05-28
24570,Bobigny,France,AW00024570,Karen Guo,1955-08-20,Single,Female,90000.00,4,1,High School,Management,1,3,2022-11-24
24571,Les Ulis,France,AW00024571,Roberto Navarro,1967-02-19,Single,Male,90000.00,4,1,High School,Management,1,3,2022-12-28
24572,Bonn,Germany,AW00024572,Carolyn Martinez,1961-05-24,Married,Female,100000.00,3,4,Partial College,Management,1,4,2022-04-16
24573,London,United Kingdom,AW00024573,Colin Rai,1961-09-12,Married,Male,130000.00,4,5,High School,Management,1,3,2022-05-20
24574,High Wycombe,United Kingdom,AW00024574,Alison Yuan,1954-12-02,Single,Female,150000.00,4,5,Partial College,Management,0,4,2022-08-07
24575,Kirkby,United Kingdom,AW00024575,Arturo Zhu,1960-04-11,Single,Male,150000.00,3,5,High School,Management,0,4,2022-12-09
24576,Leeds,United Kingdom,AW00024576,Jake Hu,1955-03-16,Single,Male,150000.00,4,5,High School,Management,0,4,2022-07-11
24577,Woolston,United Kingdom,AW00024577,Gilbert Lal,1953-08-02,Single,Male,170000.00,0,5,High School,Management,0,4,2022-05-21
24578,Saint-Denis,France,AW00024578,Meredith Lopez,1958-04-03,Single,Female,90000.00,5,0,Partial High School,Skilled Manual,0,2,2022-11-06
24579,Bottrop,Germany,AW00024579,Trevor Alexander,1953-02-01,Single,Male,100000.00,3,5,Partial High School,Professional,0,0,2022-12-16
24580,Solingen,Germany,AW00024580,Wesley Zhao,1958-08-06,Married,Male,110000.00,4,5,Partial High School,Professional,1,3,2022-08-23
24581,Oxford,United Kingdom,AW00024581,Reginald Diaz,1953-04-11,Married,Male,130000.00,5,5,Partial High School,Professional,1,4,2022-10-28
24582,Woolston,United Kingdom,AW00024582,Marie Sai,1958-10-20,Married,Female,160000.00,5,5,Partial High School,Professional,0,4,2022-06-12
24583,York,United Kingdom,AW00024583,Roy Chandra,1953-02-09,Single,Male,170000.00,5,5,Partial High School,Professional,0,4,2022-06-16
24584,Rhodes,Australia,AW00024584,Ronnie Liang,1981-02-08,Single,Male,60000.00,0,0,Bachelors,Professional,0,3,2022-06-06
24585,Bendigo,Australia,AW00024585,Harold Patel,1981-02-11,Married,Male,60000.00,0,0,Bachelors,Professional,1,4,2021-12-18
24586,Gold Coast,Australia,AW00024586,Jerry Luo,1981-04-18,Single,Male,70000.00,0,0,Bachelors,Professional,1,2,2021-12-10
24587,Brisbane,Australia,AW00024587,Suzanne Sun,1981-03-09,Married,Female,70000.00,0,0,Bachelors,Professional,1,2,2021-12-22
24588,Lavender Bay,Australia,AW00024588,Kathryn Becker,1981-08-06,Single,Female,70000.00,0,0,Bachelors,Professional,0,3,2022-07-20
24589,East Brisbane,Australia,AW00024589,Laura Zhao,1980-12-08,Single,Female,70000.00,0,0,Bachelors,Professional,0,3,2022-03-20
24590,Wollongong,Australia,AW00024590,Diana Alonso,1979-07-04,Married,Female,70000.00,0,0,Bachelors,Professional,0,3,2021-12-10
24591,Townsville,Australia,AW00024591,Derek Pal,1979-11-08,Single,Male,70000.00,0,0,Bachelors,Professional,0,3,2022-08-05
24592,Findon,Australia,AW00024592,Jay Martinez,1981-03-31,Single,Male,90000.00,0,0,Bachelors,Professional,0,2,2021-12-12
24593,Sydney,Australia,AW00024593,Destiny Watson,1980-03-05,Married,Female,70000.00,0,0,Bachelors,Professional,0,4,2023-01-19
24594,Gold Coast,Australia,AW00024594,Franklin Yuan,1979-09-20,Married,Male,70000.00,0,0,Partial High School,Professional,1,4,2022-02-27
24595,Lane Cove,Australia,AW00024595,Kelvin Wu,1978-11-10,Single,Male,80000.00,0,0,Bachelors,Professional,0,3,2022-04-04
24596,Wollongong,Australia,AW00024596,Heather Zhao,1979-04-02,Married,Female,80000.00,0,0,Bachelors,Professional,1,3,2021-12-05
24597,Sydney,Australia,AW00024597,Lee Dominguez,1980-04-16,Single,Male,90000.00,0,0,Bachelors,Professional,1,2,2021-12-07
24598,Hobart,Australia,AW00024598,Irma Sherwood,1985-08-30,Single,Male,100000.00,0,5,High School,Management,1,2,2021-12-04
24599,Seaford,Australia,AW00024599,Virginia Garcia,1985-08-18,Married,Female,130000.00,4,5,High School,Management,1,4,2022-08-13
24600,Geelong,Australia,AW00024600,Lisa Li,1984-01-21,Married,Female,90000.00,0,0,Bachelors,Professional,0,3,2022-09-30
24601,Geelong,Australia,AW00024601,Natasha Munoz,1984-03-14,Single,Female,90000.00,0,0,Bachelors,Professional,0,3,2021-12-03
24602,North Ryde,Australia,AW00024602,Preston Garcia,1978-12-16,Single,Male,90000.00,0,0,Bachelors,Professional,0,3,2021-12-27
24603,Hervey Bay,Australia,AW00024603,Jake Zhu,1978-06-24,Single,Male,80000.00,0,0,Bachelors,Professional,0,3,2022-10-16
24604,Sydney,Australia,AW00024604,Melvin Rai,1977-07-08,Married,Male,90000.00,0,0,Bachelors,Professional,1,3,2021-12-25
24605,Townsville,Australia,AW00024605,Roger Wang,1977-12-14,Single,Male,100000.00,0,5,High School,Management,0,3,2021-12-13
24606,Melton,Australia,AW00024606,Cassie Nath,1983-09-29,Married,Female,100000.00,0,5,High School,Management,1,3,2021-01-21
24607,Rockhampton,Australia,AW00024607,Kristine Ruiz,1982-01-10,Single,Female,80000.00,0,0,Bachelors,Professional,0,4,2022-09-05
24608,Hawthorne,Australia,AW00024608,Katrina Nara,1983-09-29,Married,Female,110000.00,0,5,High School,Management,1,3,2021-01-15
24609,Geelong,Australia,AW00024609,Jenny Zhang,1977-10-08,Married,Female,120000.00,0,5,Partial High School,Professional,0,4,2021-02-14
24610,Darlinghurst,Australia,AW00024610,Troy Kapoor,1978-05-06,Single,Male,130000.00,4,5,High School,Management,0,4,2022-09-10
24611,Cloverdale,Australia,AW00024611,Pedro Suarez,1982-08-23,Single,Male,90000.00,0,0,Bachelors,Professional,0,4,2021-02-03
24612,Warrnambool,Australia,AW00024612,Devon Chander,1975-12-03,Single,Male,90000.00,0,0,Bachelors,Professional,1,4,2021-02-17
24613,Melton,Australia,AW00024613,Stacy Serrano,1976-03-22,Married,Female,100000.00,0,5,Partial High School,Professional,1,4,2021-03-16
24614,Seaford,Australia,AW00024614,Lindsey Raje,1976-02-12,Married,Female,120000.00,0,5,Partial High School,Professional,0,4,2021-03-19
24615,Melbourne,Australia,AW00024615,Dwayne Ortega,1976-11-15,Married,Male,110000.00,0,5,Partial High School,Professional,1,4,2021-03-29
24616,San Carlos,United States,AW00024616,Zoe Cook,1955-04-22,Married,Female,40000.00,4,0,High School,Professional,1,2,2022-08-08
24617,Burien,United States,AW00024617,Kelsey She,1954-04-16,Married,Female,30000.00,4,0,High School,Professional,0,2,2022-05-03
24618,Chula Vista,United States,AW00024618,Brett Gonzalez,1959-12-08,Married,Male,30000.00,4,0,High School,Professional,1,2,2022-06-13
24619,El Cajon,United States,AW00024619,Shelby Kelly,1953-08-16,Single,Female,30000.00,4,0,High School,Professional,1,2,2022-03-14
24620,Fremont,United States,AW00024620,Olivia Morgan,1953-08-21,Married,Female,30000.00,4,0,High School,Professional,1,2,2022-10-27
